# File: EDGAR_all_F_gases.csv
# Title: EDGAR F gases trend
# Units: Kt
# Source: EDGAR GHG_2024 https://edgar.jrc.ec.europa.eu/dataset_ghg2024
# Comments: EDGAR inventory of F gases compounds c-C4F8, C2F6, C3F8, C4F10, C5F12, C6F14, CF4, HCFC-141b, HCFC-142b, HFC-125, HFC-134, HFC-134a, HFC-143, HFC-143a, HFC-152a, HFC-227ea, HFC-23, HFC-236fa, HFC-245fa, HFC-32, HFC-365mfc, HFC-41, HFC-43-10-mee, NF3, SF6
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn 
# ----------
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_1996_for_standard_report,ipcc_code_1996_for_standard_report_name,Substance,fossil_bio,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Annex_I,OECD_Europe,SWE,Sweden,2F1d,Transport refrigeration,HFC-134a,fossil,0,0,0,1.57E-05,2.97E-05,7.96E-05,0.000141726,0.000176039,0.000210019,0.00024933,0.000288669,0.000313248,0.000333573,0.000358037,0.000372842,0.000383184,0.000370577,0.000340881,0.000330223,0.000322347,0.00029868,0.000260799,0.000260785,0.000263482,0.00026553,0.00027281,0.000280293,0.00029048,0.000300174,0.000307696,0.000300103,0.000303566,0.000304696,0.000303697
Annex_I,OECD_Europe,SWE,Sweden,2F1e,Mobile Air Conditioning,HFC-134a,fossil,0.000277851,0.000502943,0.00067494,0.001754883,0.006938582,0.013218385,0.021415393,0.032805935,0.053085776,0.091458262,0.123212761,0.146140143,0.171442389,0.200406696,0.233429941,0.265402466,0.294929871,0.316504143,0.331177376,0.337611847,0.334741412,0.320095015,0.304244854,0.291833917,0.279634732,0.264680306,0.24336956,0.215183061,0.180308077,0.152282207,0.129254232,0.118684771,0.098143669,0.080097489
Annex_I,OECD_Europe,SWE,Sweden,2F1f,Stationary Air Conditioning,HFC-134a,fossil,0.000768941,0.001265445,0.001457749,0.001774291,0.002604623,0.003923511,0.005459089,0.006456295,0.007289204,0.00829166,0.009607496,0.010989929,0.012393485,0.014629296,0.017894032,0.020707379,0.022321437,0.021063634,0.02191939,0.024002677,0.024055764,0.024531556,0.025746304,0.026429459,0.028993265,0.030233708,0.03329027,0.03267499,0.033592014,0.034909147,0.034879675,0.035317759,0.035893007,0.03622096
Annex_I,OECD_Europe,SWE,Sweden,2F2a,Closed cell foam,HFC-134a,fossil,0,0,0,0,0,0,0.0039969,0.044299599,0.049799275,0.062677086,0.069504849,0.066177814,0.065272429,0.052175117,0.060951588,0.045542502,0.032859906,0.019200505,0.011147534,0.009509318,0.00831438,0.007237708,0.006989023,0.006597292,0.006293359,0.005951219,0.005889792,0.005839053,0.006050668,0.006377345,0.00649015,0.006319224,0.006408743,0.006419209
Annex_I,OECD_Europe,SWE,Sweden,2F4,Aerosols,HFC-134a,fossil,0.001,0.002,0.002,0.002201284,0.002414127,0.00498887,0.00622104,0.005343483,0.010430566,0.015587614,0.016632575,0.017173314,0.017458913,0.018097496,0.022610221,0.02214205,0.018177296,0.019735926,0.020025684,0.019577737,0.019078609,0.016228364,0.013535781,0.013929657,0.015153177,0.015061366,0.014960277,0.015503566,0.015210401,0.011114097,0.007945288,0.008597466,0.006393155,0.004819507
Annex_I,OECD_Europe,SWE,Sweden,2F6,Other ODS,HFC-134a,fossil,0,0,0,0,0,0,0,0.00052275,0.00130475,0.002045,0.002952,0.0028274,0.00301702,0.00310792,0.00311978,0.003151497,0.0031231,0.003588866,0.003710393,0.003205421,0.002686401,0.000949996,0.000768189,0.000491195,0.000266676,0.000203521,0.000126455,0.000102034,0.000109083,8.93E-05,7.70E-05,6.86E-05,5.51E-05,4.37E-05
Annex_I,OECD_Europe,SWE,Sweden,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,0.000618115,0.002210436,0.004432848,0.006560534,0.00941487,0.012530625,0.015546666,0.018377437,0.020596757,0.022296773,0.023450628,0.023383577,0.022171241,0.02094146,0.020396914,0.018754239,0.017966454,0.016701925,0.016107595,0.016468155,0.017157794,0.018363008,0.020765596,0.023575865,0.023378988,0.021388865,0.019686579,0.017369747,0.014738709,0.01252199,0.010133794
Annex_I,OECD_Europe,SWE,Sweden,2F1c,Industrial refrigeration,HFC-143a,fossil,0,0,0,0.000296191,0.000855845,0.00167489,0.002557061,0.003719511,0.004998035,0.006287192,0.007829829,0.00949977,0.011253727,0.012843643,0.013930984,0.014619663,0.015459914,0.016556897,0.017256304,0.01812195,0.018565437,0.018873804,0.019186003,0.019332529,0.019944929,0.021156365,0.022411015,0.021881403,0.020220008,0.018988127,0.017955663,0.01720897,0.01620529,0.015277678
Annex_I,OECD_Europe,SWE,Sweden,2F1d,Transport refrigeration,HFC-143a,fossil,0,0,0,0.000204235,0.000385953,0.001034974,0.001842442,0.002288504,0.002730251,0.003241292,0.003752701,0.00407223,0.004336443,0.00465448,0.004846947,0.004981392,0.004817506,0.00443145,0.004292904,0.004190511,0.003882835,0.003390383,0.003390206,0.003425269,0.003451888,0.00354653,0.003643815,0.003776243,0.003902265,0.004000047,0.003901343,0.003946356,0.003961053,0.003948055
Annex_I,OECD_Europe,SWE,Sweden,2F1f,Stationary Air Conditioning,HFC-143a,fossil,2.02E-05,3.13E-05,3.89E-05,4.36E-05,4.24E-05,3.92E-05,3.42E-05,3.01E-05,2.44E-05,1.77E-05,2.13E-05,2.58E-05,3.23E-05,0.000048468,7.12E-05,0.000113364,0.000158396,0.00019654,0.000248259,0.000293462,0.000331966,0.000355164,0.000375924,0.000401417,0.000424518,0.000463153,0.000510844,0.000550408,0.000569582,0.000658275,0.000717977,0.000777842,0.000847262,0.000910258
Annex_I,OECD_Europe,SWE,Sweden,2F4,Aerosols,HFC-152a,fossil,0,0,0,0,0,0.00125,0.00165,0.001,0.0016,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0025,0.003,0.003,0.0025,0.0025,0.002333333
Annex_I,OECD_Europe,SWE,Sweden,2F6,Other ODS,HFC-152a,fossil,0,0,0,0.000449762,0.000774818,0.00109785,0.001567859,0.001972301,0.002368942,0.002506757,0.002487958,0.002371431,0.002257654,0.002857449,0.002519258,0.002190951,0.002143233,0.001824211,0.001544814,0.000883226,0.000488508,0.000292462,0.000227624,0.000201955,0.000181106,0.000174026,0.000149201,0.000146179,9.18E-05,7.68E-05,5.26E-05,2.15E-05,2.15E-05,3.03E-06
Annex_I,OECD_Europe,SWE,Sweden,2F3,Fire Extinguishers,HFC-227ea,fossil,0,0,0,0,0,0,0,0,0,0,0,0.000001323,0.000002554,0.000038,0.000146,0.000010138,0.000104,0.000098,0.000693,3.66E-05,4.02E-05,0.000102754,9.84E-05,0.000112222,0.000188124,0.000166021,0.00018731,0.000979495,0.000412123,0.000364658,0.000172838,5.06E-05,5.06E-05,5.06E-05
Annex_I,OECD_Europe,SWE,Sweden,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E-05,7.01E-05,0.000127594,0.000159309,0.00022316,0.000350366,0.000476591,0.000578307,0.000638418,0.000734435,0.000820383
Annex_I,OECD_Europe,SWE,Sweden,2F6,Other ODS,HFC-23,fossil,0,0,0,0,3.28E-06,1.01E-05,1.48E-05,2.14E-05,4.17E-05,0.000072318,0.000105515,0.000142752,0.000203085,0.000265636,0.000252602,0.000246727,0.000236912,0.000223447,0.000207548,0.000184601,0.000152716,0.000133119,0.000129517,0.000123511,0.000111126,9.45E-05,7.62E-05,5.36E-05,2.29E-05,0,,,,
Annex_I,OECD_Europe,SWE,Sweden,2F7,Semiconductor/Electronics Manufacture,HFC-23,fossil,0,0.0000162,0.0000162,1.92E-05,3.10E-05,0.00003078,0.0000486,0.000036855,3.95E-05,1.52E-05,1.52E-05,0.000026325,3.09E-05,0.00001323,0.00000486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Annex_I,OECD_Europe,SWE,Sweden,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,1.69E-06,0.000369283,0.000834282,0.001421991,0.002157817,0.002806545,0.003315272,0.003498568,0.003908897,0.003778761,0.003341328,0.002817651,0.002283568,0.001876277,0.001692128,0.001487612,0.001249227,0.00119584,0.001267456,0.001297323,0.001640393,0.002096609,0.002491782,0.002797571,0.003558716,0.004033986,0.004600691,0.004912457,0.005363704,0.005806944
Annex_I,OECD_Europe,SWE,Sweden,2F1c,Industrial refrigeration,HFC-32,fossil,0,0,0,0,5.28E-07,0.000120298,0.000299655,0.000523987,0.000800206,0.001051292,0.00127744,0.001359096,0.00160966,0.001716903,0.001738937,0.001783185,0.001843042,0.001916012,0.001992818,0.002060058,0.002098388,0.002036522,0.001934285,0.001776297,0.001749816,0.001804132,0.001875977,0.001950439,0.002170843,0.002363335,0.002653066,0.00288671,0.003125333,0.003379332
Annex_I,OECD_Europe,SWE,Sweden,2F1f,Stationary Air Conditioning,HFC-32,fossil,0.000707787,0.000956715,0.001072489,0.001206756,0.001194558,0.001120235,0.001066339,0.000995965,0.00080607,0.000519049,0.00066641,0.000887521,0.001166486,0.001465815,0.001844176,0.002224234,0.002755773,0.003104257,0.003761064,0.004371945,0.005324146,0.005566238,0.006175969,0.006496529,0.007238223,0.008557314,0.00985527,0.011051068,0.012812612,0.015162074,0.016382949,0.017291645,0.018784655,0.019992183
Annex_I,OECD_Europe,SWE,Sweden,2C,Production of metals,SF6,fossil,0.001,0.001,0.001,0.001,0.0011,0.0011,0.0013,0.0017,0.0016,0.0016,0.0022,0.002322,0.002756,0.001467,0.00169202,0.00417806,0.003219122,0.004735204,0.002001308,0.001222434,0.001433583,0.001098755,0.00107205,0.000490889,0.000690712,0.000755412,0.000868412,0.000563412,,,,,,
Annex_I,OECD_Europe,SWE,Sweden,2F7,Semiconductor/Electronics Manufacture,SF6,fossil,0,0.00003375,0.00003375,0.00003375,0.0000675,0.00010395,0.00010395,0.00013905,0.0000702,0.00006885,0.00006885,0.0001188,0.0000792,0.00008865,0.00004545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Annex_I,OECD_Europe,SWE,Sweden,2F8,Electrical Equipment,SF6,fossil,0.003717404,0.003729422,0.003741714,0.003254568,0.003279622,0.00433701,0.003394694,0.004864884,0.002744,0.002829828,0.001894978,0.002417754,0.00172042,0.001505408,0.001775946,0.001824394,0.001609754,0.00195906,0.001975216,0.00268463,0.002309188,0.002366566,0.002331442,0.002520338,0.00249669,0.0027638,0.002873246,0.002672166,0.002695366,0.002749217,0.002777744,0.00284803,0.002876362,0.002918743
Annex_I,OECD_Europe,SWE,Sweden,2F9,Other F-gas use,SF6,fossil,0.000103094,0.000105563,9.43E-05,0.000446296,0.000608233,0.000806751,0.000774813,0.000778275,0.000985804,0.001382621,0.001653206,0.0011722,0.001374697,0.001275379,0.001277573,0.00132446,0.000817205,0.00010763,4.69E-05,4.64E-05,4.60E-05,4.55E-05,4.51E-05,4.46E-05,4.42E-05,0.00004372,4.33E-05,0.00004285,4.24E-05,4.20E-05,0.000224288,0.000222046,0.000281921,0.000361896
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,0.000449347,0.009873795,0.027045777,0.046169625,0.066186499,0.086600403,0.111449035,0.138234537,0.142598224,0.136345084,0.136722043,0.1408852,0.124954935,0.120546059,0.123788141,0.129732437,0.135676734,0.141621031,0.157004227,0.171596719,0.188501291,0.204128044,0.219835983,0.235915738,0.251720554,0.267584724
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,2F1a,Commerical refrigeration,HFC-134a,fossil,0.00073362,0.002958273,0.003936243,0.004907006,0.016642287,0.028377567,0.040112847,0.051848128,0.063583408,0.075318689,0.172221909,0.237533386,0.288254967,0.346038515,0.411869961,0.49018785,0.500542841,0.510897832,0.521252823,0.531607814,0.541962805,0.552317796,0.562672786,0.573027777,0.665922737,0.794283585,0.932311162,1.050590813,1.201410668,1.337119696,1.472055874,1.612544227,1.749588747,1.88707843
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,0.000545663,0.001371905,0.003187468,0.006744435,0.010555402,0.015952478,0.022501347,0.029732507,0.036357966,0.043921003,0.052212444,0.059089627,0.072510405,0.079678125,0.083960091,0.08928776,0.090800612,0.08928554,0.092315918,0.095346295,0.098376673,0.101407051,0.104437429,0.12188695,0.142385162,0.167600254,0.188654529,0.210910389,0.233752131,0.255802757,0.278185499
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,2F4,Aerosols,HFC-152a,fossil,0.000166084,0.018207646,0.035801255,0.052433225,0.072297151,0.091948384,0.111549671,0.129700945,0.150218366,0.16908403,0.181618886,0.171210117,0.182624506,0.193250906,0.19151148,0.173794485,0.206191392,0.238588299,0.270985206,0.303382113,0.329393764,0.335382767,0.322368953,0.331933224,0.335002302,0.33351573,0.332834966,0.355600466,0.371824913,0.384594641,0.401847866,0.417263665,0.432409916,0.448348341
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,0.000213605,0.000891888,0.001803663,0.00354649,0.005483498,0.008461949,0.011579692,0.014964162,0.018552026,0.021830432,0.022287324,0.024469198,0.025533046,0.025719236,0.026404914,0.027213425,0.026877383,0.026391082,0.027527888,0.028912021,0.030012657,0.031384819,0.032422757,0.033994699,0.035322046,0.036634455,0.038038355,0.03938624,0.040740972
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0.000119351,0.013636814,0.012462911,0.013221969,0.02659183,0.037253527,0.055588039,0.070217488,0.080839412,0.085207778,0.089574677,0.087272904,0.092858788,0.101348084,0.10470295,0.115381447,0.122028322,0.128921735,0.136994663,0.144199068,0.151589317,0.159145178
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.003694109,0.007388219,0.011081663,0.014774828,0.018467839,0.022160682,0.024411916,0.019455654,0.0197616,0.020067546,0.020373492,0.041896318,0.032473613,0.024232656,0.023595356,0.031465948,0.039878696,0.039878696,0.039878696,0.039878696,0.039878696,0.039878696,0.039878696,0.039878696,0.039878696
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0.000512849,0.001025697,0.001538546,0.002051395,0.002564243,0.002906834,0.003276805,0.008232217,0.012574593,0.019466335,0.025969525,0.030629005,0.03216822,0.035203463,0.037012675,0.037660151,0.036907276,0.038018734,0.040091724,0.043417606,0.045587716,0.04811071,0.050783705,0.053239072,0.055789524
Non-Annex_I,Western_Africa,TCD,Chad,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,5.36E-05,0.001177541,0.003225459,0.005506155,0.007893353,0.0103279,0.013291329,0.016485749,0.017006159,0.016260414,0.01630537,0.016801865,0.014902033,0.014376234,0.014762882,0.015471794,0.016180707,0.016889619,0.018724208,0.020464498,0.022480524,0.024344159,0.026217476,0.028135135,0.030020006,0.031911955
Non-Annex_I,Western_Africa,TCD,Chad,2F1a,Commerical refrigeration,HFC-134a,fossil,0.000087491,0.000352801,0.000469433,0.000585206,0.001984747,0.003384288,0.004783828,0.006183369,0.00758291,0.008982451,0.020539057,0.028328056,0.034377074,0.041268297,0.049119306,0.05845944,0.059694368,0.060929297,0.062164226,0.063399154,0.064634083,0.065869011,0.06710394,0.068338868,0.079417452,0.094725672,0.111186739,0.125292682,0.143279346,0.159463904,0.175556292,0.192310829,0.208654657,0.225051574
Non-Annex_I,Western_Africa,TCD,Chad,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,6.51E-05,0.000163612,0.000380135,0.000804336,0.001258829,0.001902481,0.002683494,0.003545877,0.004336024,0.005237986,0.006226817,0.007046985,0.008647537,0.009502354,0.010013018,0.010648392,0.010828814,0.010648127,0.011009528,0.011370929,0.011732329,0.01209373,0.01245513,0.014536147,0.016980749,0.019987882,0.022498799,0.025153017,0.027877106,0.030506847,0.033176197
Non-Annex_I,Western_Africa,TCD,Chad,2F4,Aerosols,HFC-152a,fossil,1.98E-05,0.00217143,0.004269631,0.006253148,0.008622105,0.010965696,0.013303331,0.015468039,0.017914931,0.020164836,0.021659734,0.020418392,0.021779663,0.02304696,0.022839517,0.020726602,0.024590233,0.028453864,0.032317495,0.036181126,0.039283256,0.0399975,0.038445483,0.03958611,0.039952126,0.039774839,0.039693652,0.042408648,0.044343564,0.045866472,0.047924079,0.049762556,0.051568887,0.053469692
Non-Annex_I,Western_Africa,TCD,Chad,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,2.55E-05,0.000106366,0.000215103,0.000422952,0.000653958,0.001009166,0.001380985,0.001784615,0.002212501,0.002603481,0.00265797,0.002918178,0.003045052,0.003067257,0.00314903,0.003245453,0.003205377,0.003147381,0.003282955,0.003448026,0.003579287,0.00374293,0.003866714,0.004054183,0.004212482,0.004368999,0.004536427,0.004697175,0.00485874
Non-Annex_I,Western_Africa,TCD,Chad,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,1.42E-05,0.001626316,0.001486318,0.001576842,0.003171322,0.004442828,0.006629388,0.008374086,0.009640848,0.010161817,0.01068261,0.010408102,0.01107427,0.012086697,0.012486796,0.013760306,0.014553007,0.01537511,0.016337882,0.017197074,0.018078429,0.018979536
Non-Annex_I,Western_Africa,TCD,Chad,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000440557,0.000881114,0.001321591,0.001762035,0.002202461,0.002642867,0.002911347,0.002320267,0.002356754,0.002393241,0.002429728,0.004996524,0.003872779,0.002889969,0.002813965,0.003752606,0.004755904,0.004755904,0.004755904,0.004755904,0.004755904,0.004755904,0.004755904,0.004755904,0.004755904
Non-Annex_I,Western_Africa,TCD,Chad,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,6.12E-05,0.000122324,0.000183486,0.000244648,0.00030581,0.000346667,0.000390789,0.000981768,0.001499637,0.002321541,0.003097106,0.003652792,0.003836358,0.004198339,0.004414104,0.004491322,0.004401534,0.004534086,0.004781309,0.005177951,0.005436757,0.005737647,0.006056426,0.006349251,0.006653416
Non-Annex_I,Western_Africa,TGO,Togo,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,6.64E-05,0.001459127,0.003996765,0.006822845,0.009780894,0.012797615,0.016469691,0.020427993,0.021072849,0.020148774,0.02020448,0.020819702,0.018465563,0.017814029,0.018293136,0.019171571,0.020050006,0.020928441,0.023201736,0.025358182,0.027856302,0.030165589,0.032486873,0.034863104,0.037198704,0.039543076
Non-Annex_I,Western_Africa,TGO,Togo,2F1a,Commerical refrigeration,HFC-134a,fossil,0.000108413,0.000437167,0.000581689,0.000725146,0.00245936,0.004193574,0.005927787,0.007662001,0.009396215,0.011130428,0.025450571,0.035102156,0.042597678,0.051136803,0.060865228,0.072438871,0.073969109,0.075499346,0.077029584,0.078559821,0.080090059,0.081620296,0.083150534,0.084680772,0.098408582,0.117377463,0.137774872,0.155253976,0.177541799,0.197596578,0.217537146,0.238298203,0.258550338,0.278868258
Non-Annex_I,Western_Africa,TGO,Togo,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,8.06E-05,0.000202737,0.000471037,0.000996678,0.001559854,0.002357422,0.003325199,0.004393804,0.005372899,0.006490548,0.007715839,0.008732134,0.010715427,0.011774656,0.012407436,0.013194747,0.013418313,0.013194419,0.013642241,0.014090064,0.014537886,0.014985709,0.015433531,0.018012183,0.021041363,0.024767593,0.027878947,0.031167868,0.03454337,0.037801962,0.041109634
Non-Annex_I,Western_Africa,TGO,Togo,2F4,Aerosols,HFC-152a,fossil,2.45E-05,0.002690686,0.00529063,0.007748465,0.010683912,0.013587928,0.016484562,0.019166917,0.022198936,0.024986862,0.026839235,0.025301051,0.026987844,0.028558189,0.028301141,0.025682963,0.030470506,0.035258049,0.040045592,0.044833135,0.048677078,0.04956212,0.047638967,0.049052354,0.049505896,0.049286213,0.049185612,0.052549847,0.054947459,0.056834541,0.059384184,0.061662296,0.063900575,0.06625592
Non-Annex_I,Western_Africa,TGO,Togo,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,3.16E-05,0.000131801,0.000266541,0.000524092,0.000810339,0.001250488,0.001711221,0.002211371,0.002741577,0.003226053,0.003293571,0.003616004,0.003773217,0.003800732,0.00390206,0.00402154,0.00397188,0.003900015,0.00406801,0.004272554,0.004435204,0.004637979,0.004791363,0.005023661,0.005219813,0.005413758,0.005621223,0.005820411,0.00602061
Non-Annex_I,Western_Africa,TGO,Togo,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,1.76E-05,0.002015218,0.001841741,0.001953913,0.003929681,0.005505243,0.008214677,0.010376584,0.011946269,0.012591816,0.013237147,0.012896996,0.013722465,0.014976995,0.015472769,0.017050814,0.018033074,0.019051767,0.020244766,0.021309417,0.022401531,0.02351812
Non-Annex_I,Western_Africa,TGO,Togo,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000545907,0.001091815,0.001637623,0.002183391,0.002729136,0.003274856,0.003607539,0.002875113,0.002920325,0.002965537,0.003010749,0.006191345,0.004798878,0.003581048,0.003486869,0.004649968,0.005893185,0.005893185,0.005893185,0.005893185,0.005893185,0.005893185,0.005893185,0.005893185,0.005893185
Non-Annex_I,Western_Africa,TGO,Togo,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,7.58E-05,0.000151575,0.000227363,0.000303151,0.000378938,0.000429565,0.000484239,0.001216539,0.001858245,0.002876692,0.003837719,0.004526286,0.004753748,0.00520229,0.005469651,0.005565333,0.005454075,0.005618324,0.005924666,0.006416157,0.006736851,0.007109693,0.007504702,0.007867551,0.008244451
Non-Annex_I,Southeastern Asia,THA,Thailand,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,0.003087344,0.067840285,0.185824519,0.317219523,0.454750278,0.595008916,0.765737424,0.949773666,0.97975543,0.936791726,0.939381709,0.967985683,0.858532965,0.828240715,0.850516222,0.891357944,0.932199665,0.973041387,1.078735342,1.178996571,1.295143497,1.402510867,1.510436042,1.620915866,1.729506655,1.838505251
Non-Annex_I,Southeastern Asia,THA,Thailand,2F1a,Commerical refrigeration,HFC-134a,fossil,0.005040516,0.020325527,0.027044906,0.033714767,0.114344836,0.194974905,0.275604975,0.356235044,0.436865113,0.517495182,1.183292084,1.632030315,1.980525144,2.377540922,2.829851723,3.367953634,3.439100092,3.51024655,3.581393007,3.652539465,3.723685922,3.79483238,3.865978837,3.937125295,4.575382479,5.457316589,6.405668282,7.218337098,8.254581221,9.187002765,10.11411426,11.07937331,12.02097068,12.96562665
Non-Annex_I,Southeastern Asia,THA,Thailand,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,0.00374911,0.009426003,0.021900269,0.046339261,0.072523434,0.109605341,0.154600923,0.204284344,0.249806161,0.301769826,0.358738165,0.40598951,0.498200194,0.547447738,0.576868019,0.613473052,0.623867462,0.613457795,0.634278736,0.655099676,0.675920616,0.696741556,0.717562496,0.837453631,0.978291534,1.151537891,1.296196356,1.449110598,1.606050286,1.757554417,1.911340437
Non-Annex_I,Southeastern Asia,THA,Thailand,2F4,Aerosols,HFC-152a,fossil,0.001141122,0.125100018,0.245981141,0.360255096,0.496734978,0.631753508,0.766428868,0.891141568,1.032111449,1.161732531,1.24785628,1.176340325,1.254765635,1.327776872,1.315825726,1.194096847,1.500687597,1.639278346,1.861869096,2.084459845,2.263179152,2.304328039,2.214913497,2.280627124,2.301713962,2.291500111,2.286822764,2.443238609,2.554712575,2.642450063,2.760992496,2.866910458,2.970976419,3.080485205
Non-Annex_I,Southeastern Asia,THA,Thailand,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,0.001467624,0.006127928,0.0123925,0.024367015,0.037675695,0.058139855,0.079561059,0.102814876,0.12746616,0.149991239,0.153130426,0.168121518,0.175430938,0.176710206,0.181421319,0.186976389,0.184667533,0.181326282,0.189136979,0.198647001,0.206209185,0.215636957,0.222768359,0.23356876,0.242688618,0.251705839,0.261351665,0.270612634,0.279920639
